_id,link,license,language,licenseConflicts
64721e5109afe705b9107ab8,https://github.com/apache/sling-org-apache-sling-fsresource,Apache License 2.0,Java,5
64721f2209afe705b9107acb,https://github.com/microsoft/continuity,MIT License,C++,19
6472248c09afe705b9107b2e,https://github.com/apache/sling-org-apache-sling-jcr-contentloader,Apache License 2.0,Java,7
647223b109afe705b9107b1a,https://github.com/microsoft/customvision-tfjs,MIT License,JavaScript,6
6472250009afe705b9107b40,https://github.com/apache/sling-org-apache-sling-jcr-jackrabbit-usermanager,Apache License 2.0,Java,17
6472249709afe705b9107b30,https://github.com/apache/sling-org-apache-sling-jcr-davex,Apache License 2.0,Java,6
6472251109afe705b9107b46,https://github.com/apache/sling-org-apache-sling-jcr-jackrabbit-base,Apache License 2.0,Java,9
6472252309afe705b9107b4a,https://github.com/microsoft/AirSim-Drone-Racing-VAE-Imitation,MIT License,Python,11
647223ff09afe705b9107b28,https://github.com/microsoft/trsp,MIT License,C++,3
647223d209afe705b9107b20,https://github.com/apache/sling-org-apache-sling-jcr-base,Apache License 2.0,Java,25
647222ac09afe705b9107afa,https://github.com/apache/sling-org-apache-sling-servlet-helpers,Apache License 2.0,Java,1
6472254609afe705b9107b58,https://github.com/microsoft/nutter,MIT License,Python,3
6472253c09afe705b9107b56,https://github.com/apache/sling-org-apache-sling-resourceaccesssecurity,Apache License 2.0,Java,1
6472246b09afe705b9107b2c,https://github.com/microsoft/Microsoft-Rocket-Video-Analytics-Platform,MIT License,C#,10
647222fe09afe705b9107b04,https://github.com/microsoft/azure-pipelines-evaluate-artifact-policies,MIT License,C#,17
6472237c09afe705b9107b0a,https://github.com/apache/sling-org-apache-sling-validation-core,Apache License 2.0,Java,97
6472255809afe705b9107b5a,https://github.com/apache/sling-org-apache-sling-jcr-resource,Apache License 2.0,Java,49
64722d9609afe705b9107b66,https://github.com/apache/sling-org-apache-sling-scripting-core,Apache License 2.0,Java,29
64722e3309afe705b9107b7a,https://github.com/apache/sling-org-apache-sling-scripting-javascript,Apache License 2.0,Java,74
64722e4009afe705b9107b7c,https://github.com/apache/sling-org-apache-sling-scripting-jsp-taglib,Apache License 2.0,Java,53
64722e6f09afe705b9107b86,https://github.com/apache/sling-org-apache-sling-scripting-sightly-compiler-java,Apache License 2.0,Java,7
64722ecb09afe705b9107b8d,https://github.com/apache/sling-org-apache-sling-scripting-sightly-js-provider,Apache License 2.0,Java,187
6472344809afe705b9107ba5,https://github.com/microsoft/playwright,Apache License 2.0,TypeScript,542
64722ee309afe705b9107b8f,https://github.com/apache/sling-org-apache-sling-scripting-sightly,Apache License 2.0,Java,34
64722f4109afe705b9107b9b,https://github.com/microsoft/Distilled-Sentence-Embedding,MIT License,Python,41
64722fb209afe705b9107ba3,https://github.com/apache/sling-org-apache-sling-servlets-get,Apache License 2.0,Java,13
6472364209afe705b9107bc4,https://github.com/apache/sling-org-apache-sling-jobs,Apache License 2.0,Java,6
64722fa609afe705b9107b9f,https://github.com/apache/sling-org-apache-sling-servlets-resolver,Apache License 2.0,Java,52
64722f0509afe705b9107b99,https://github.com/apache/sling-org-apache-sling-servlets-post,Apache License 2.0,Java,2
647234c709afe705b9107bad,https://github.com/apache/sling-org-apache-sling-commons-html,Apache License 2.0,Java,178
6472357709afe705b9107bb5,https://github.com/microsoft/platformer-ml-game,MIT License,Python,370
6472368d09afe705b9107bce,https://github.com/microsoft/oac-explore,MIT License,Python,4
647236c609afe705b9107bd5,https://github.com/apache/sling-org-apache-sling-resource-editor,Apache License 2.0,JavaScript,2
6472371a09afe705b9107be9,https://github.com/apache/sling-org-apache-sling-commons-cache-impl,Apache License 2.0,,6
64723c6f09afe705b9107c4a,https://github.com/apache/sling-org-apache-sling-superimposing,Apache License 2.0,Java,5
64723aa209afe705b9107bfa,https://github.com/microsoft/Microsoft.Unity.Analyzers,MIT License,C#,6
64723af009afe705b9107c01,https://github.com/microsoft/MixedReality-Unreal-Samples,MIT License,C++,2
64723b8009afe705b9107c2e,https://github.com/microsoft/appcenter-Xamarin.Forms-Gallery-Demo,MIT License,C#,7
64723bca09afe705b9107c3c,https://github.com/apache/sling-org-apache-sling-query,Apache License 2.0,Java,5
647236fe09afe705b9107bdb,https://github.com/microsoft/PSRule.Monitor,MIT License,C#,1
64723ada09afe705b9107bfd,https://github.com/microsoft/TeamCloud,MIT License,C#,4
64723bbc09afe705b9107c3a,https://github.com/apache/sling-org-apache-sling-dynamic-include,Apache License 2.0,Java,5
64723b5009afe705b9107c22,https://github.com/microsoft/mouselog,MIT License,JavaScript,12
64723c9c09afe705b9107c52,https://github.com/apache/sling-org-apache-sling-tenant,Apache License 2.0,Java,25
6472377109afe705b9107bf3,https://github.com/apache/sling-org-apache-sling-distribution-core,Apache License 2.0,Java,140
64723bae09afe705b9107c34,https://github.com/microsoft/OCR-Form-Tools,MIT License,TypeScript,40
64723f0509afe705b9107c63,https://github.com/apache/sling-org-apache-sling-jcr-js-nodetypes,Apache License 2.0,Java,16
6472401009afe705b9107c6f,https://github.com/microsoft/presidio-research,MIT License,Python,961
64723c7a09afe705b9107c4c,https://github.com/apache/sling-org-apache-sling-tracer,Apache License 2.0,Java,5
64723ede09afe705b9107c56,https://github.com/microsoft/maro,MIT License,Python,202
6472416709afe705b9107c99,https://github.com/apache/sling-org-apache-sling-installer-factory-subsystems-base,Apache License 2.0,Java,54
647241a609afe705b9107c9b,https://github.com/microsoft/D3D11On12,MIT License,C++,92
6472403c09afe705b9107c81,https://github.com/microsoft/Tools-for-Health-Data-Anonymization,MIT License,C#,4
6472405609afe705b9107c8d,https://github.com/apache/sling-org-apache-sling-installer-core,Apache License 2.0,Java,7
647240cf09afe705b9107c91,https://github.com/microsoft/D3D12TranslationLayer,MIT License,C++,193
647241b409afe705b9107ca0,https://github.com/microsoft/surface-duo-sdk-samples,MIT License,Java,2
64724db709afe705b9107cc4,https://github.com/microsoft/affectbased,MIT License,Python,275
64724df109afe705b9107cca,https://github.com/apache/sling-org-apache-sling-starter-content,Apache License 2.0,Java,56
64724de109afe705b9107cc8,https://github.com/microsoft/surface-duo-sdk-xamarin-samples,MIT License,C#,2
6472539d09afe705b9107cf3,https://github.com/apache/sling-org-apache-sling-testing-clients,Apache License 2.0,Java,13
64724e3209afe705b9107cce,https://github.com/microsoft/MixedReality-UXTools-Unreal,MIT License,C++,7
647251eb09afe705b9107cd9,https://github.com/microsoft/playwright-dotnet,MIT License,C#,449
6472538909afe705b9107cf0,https://github.com/microsoft/data-protection-mapping-project,MIT License,TypeScript,1
64724e1409afe705b9107ccc,https://github.com/apache/sling-org-apache-sling-launchpad-integration-tests,Apache License 2.0,Java,9
647252e309afe705b9107ce3,https://github.com/microsoft/LabanotationSuite,MIT License,JavaScript,147
647253dc09afe705b9107cf5,https://github.com/microsoft/botframework-components,MIT License,C#,60
6472547c09afe705b9107d07,https://github.com/apache/sling-org-apache-sling-testing-rules,Apache License 2.0,Java,2
6472548709afe705b9107d0a,https://github.com/apache/sling-org-apache-sling-junit-performance,Apache License 2.0,Java,3
6472554909afe705b9107d16,https://github.com/microsoft/spacy-ann-linker,MIT License,Python,645
6472547509afe705b9107d05,https://github.com/apache/sling-org-apache-sling-junit-core,Apache License 2.0,Java,105
647254bf09afe705b9107d12,https://github.com/apache/sling-org-apache-sling-testing-caconfig-mock-plugin,Apache License 2.0,Java,164
647253fd09afe705b9107cf9,https://github.com/microsoft/verseagility,MIT License,Jupyter Notebook,6
6472576f09afe705b9107d31,https://github.com/apache/sling-org-apache-sling-testing-sling-mock,Apache License 2.0,Java,4
6472557009afe705b9107d1a,https://github.com/apache/sling-org-apache-sling-testing-osgi-mock,Apache License 2.0,Java,8
6472580109afe705b9107d5d,https://github.com/microsoft/topologic,MIT License,Python,1
6472775809afe705b9107db0,https://github.com/microsoft/PowerAppsTestAutomation,MIT License,C#,1
647274f609afe705b9107d87,https://github.com/microsoft/LocalizedStringKit,MIT License,HTML,51
6472773c09afe705b9107da7,https://github.com/apache/kibble-scanners,Apache License 2.0,Python,75
6472774809afe705b9107da9,https://github.com/apache/karaf-reactive-components,Apache License 2.0,Java,1
6472772609afe705b9107da5,https://github.com/microsoft/ProphetNet,MIT License,Python,1199
647255e109afe705b9107d2b,https://github.com/apache/sling-org-apache-sling-testing-resourceresolver-mock,Apache License 2.0,Java,4
6472748e09afe705b9107d76,https://github.com/microsoft/BotFramework-FunctionalTests,MIT License,C#,34
6472778b09afe705b9107db2,https://github.com/apache/kibble-1,Apache License 2.0,Python,2
647275b009afe705b9107d93,https://github.com/apache/sling-samples,Apache License 2.0,Java,3
6472785c09afe705b9107dcc,https://github.com/apache/incubator-sdap-nexus,Apache License 2.0,Python,68
6472756309afe705b9107d8d,https://github.com/apache/sling-ide-tooling,Apache License 2.0,Java,165
6472749e09afe705b9107d7d,https://github.com/apache/sling-maven-launchpad-plugin,Apache License 2.0,Java,6
6472780f09afe705b9107dc8,https://github.com/microsoft/reconner,MIT License,Python,1
647279e109afe705b9107de0,https://github.com/microsoft/tf2-gnn,MIT License,Python,5
6472797309afe705b9107dd3,https://github.com/apache/incubator-sdap-website,Apache License 2.0,HTML,18
64727e5c09afe705b9107e11,https://github.com/microsoft/PowerPlatform-DataverseServiceClient,MIT License,C#,13
64727ba109afe705b9107df4,https://github.com/microsoft/denoised-smoothing,MIT License,Jupyter Notebook,1
6472805d09afe705b9107e29,https://github.com/microsoft/OSSGadget,MIT License,C#,18
64727dcb09afe705b9107e04,https://github.com/microsoft/archai,MIT License,Python,1411
64728caa09afe705b9107e35,https://github.com/microsoft/electionguard-python,MIT License,Python,1523
64727c3009afe705b9107df8,https://github.com/microsoft/OfficeCppGuidelines,MIT License,Python,60
64727e4709afe705b9107e0f,https://github.com/apache/sling-org-apache-sling-commons-testing,Apache License 2.0,Java,70
64727c4a09afe705b9107dfc,https://github.com/microsoft/accessibility-insights-for-android-service,MIT License,Java,32
64727ea609afe705b9107e15,https://github.com/apache/directory-mavibot,Apache License 2.0,Java,264
64728ddc09afe705b9107e39,https://github.com/microsoft/PySiamTracking,MIT License,Python,1063
64729ec809afe705b9107ec5,https://github.com/microsoft/msticnb,MIT License,Python,5
6472909809afe705b9107e51,https://github.com/microsoft/hummingbird,MIT License,Python,594
64731efc475ff29e8f54a7a6,https://github.com/microsoft/MLOS,MIT License,Python,2
6472a01309afe705b9107ed3,https://github.com/microsoft/vOW4SIKE,MIT License,C,6
647321f3475ff29e8f54a7c0,https://github.com/microsoft/jacdac-stm32x0,MIT License,C,7
64729c8709afe705b9107e8e,https://github.com/apache/fineract-cn-accounting,Apache License 2.0,Java,1
6472a02609afe705b9107edf,https://github.com/apache/fineract-cn-service-starter,Apache License 2.0,Java,4
6472a06f09afe705b9107ee2,https://github.com/microsoft/fugue,MIT License,C++,89
64731daa475ff29e8f54a78f,https://github.com/microsoft/AzureTrailblazerAcademy,MIT License,CSS,4
64728dea09afe705b9107e3c,https://github.com/microsoft/AzUrlShortener,MIT License,C#,13
64729c4009afe705b9107e84,https://github.com/apache/fineract-cn-customer,Apache License 2.0,Java,4
64729c5e09afe705b9107e88,https://github.com/apache/fineract-cn-portfolio,Apache License 2.0,Java,2
6472a07409afe705b9107ee4,https://github.com/apache/fineract-cn-group,Apache License 2.0,Java,1
64732d60475ff29e8f54a7cf,https://github.com/microsoft/ExperimentTools,MIT License,Python,299
64729d9509afe705b9107eac,https://github.com/apache/fineract-cn-rhythm,Apache License 2.0,Java,1
64729d5809afe705b9107e9e,https://github.com/apache/fineract-cn-reporting,Apache License 2.0,Java,1
64729ed909afe705b9107eca,https://github.com/apache/fineract-cn-command,Apache License 2.0,Java,11
64732f70475ff29e8f54a7d1,https://github.com/microsoft/ContextualSP,MIT License,Python,2292
64728e2009afe705b9107e45,https://github.com/microsoft/roman,MIT License,Python,5
64729c3809afe705b9107e82,https://github.com/apache/fineract-cn-deposit-account-management,Apache License 2.0,Java,2
64729d3f09afe705b9107e94,https://github.com/apache/fineract-cn-teller,Apache License 2.0,Java,4
64729dc109afe705b9107ebf,https://github.com/apache/fineract-cn-anubis,Apache License 2.0,Java,3
64732cb1475ff29e8f54a7cc,https://github.com/microsoft/MixingBoard,MIT License,Python,33
64733840475ff29e8f54a80e,https://github.com/microsoft/commercial-marketplace-client-python,MIT License,Python,3
647336e0475ff29e8f54a7ed,https://github.com/microsoft/WindowsAppSDK,MIT License,C++,92
64733730475ff29e8f54a7f5,https://github.com/apache/datasketches-characterization,Apache License 2.0,Java,17
6473375c475ff29e8f54a808,https://github.com/microsoft/commercial-marketplace-client-dotnet,MIT License,C#,3
64733094475ff29e8f54a7d6,https://github.com/apache/kyuubi,Apache License 2.0,Scala,121
64733707475ff29e8f54a7f3,https://github.com/apache/turbine-core,Apache License 2.0,Java,9
64733f49475ff29e8f54a821,https://github.com/microsoft/MPNet,MIT License,Python,752
64733889475ff29e8f54a818,https://github.com/apache/dubbo-spring-boot-project,Apache License 2.0,Java,8
64736118475ff29e8f54a84b,https://github.com/microsoft/mageslam,MIT License,C++,5
64737c38475ff29e8f54a872,https://github.com/apache/manifoldcf-integration-solr-6.x,Apache License 2.0,Java,22
64737c26475ff29e8f54a86c,https://github.com/apache/manifoldcf-integration-solr-5.x,Apache License 2.0,Java,22
64735e9e475ff29e8f54a845,https://github.com/microsoft/DiscoFaceGAN,MIT License,Python,1
64737db3475ff29e8f54a8a1,https://github.com/microsoft/pyvisa-mock,MIT License,Python,8
647341f8475ff29e8f54a83a,https://github.com/apache/fineract-cn-mobile,Apache License 2.0,Java,74
64737c0b475ff29e8f54a868,https://github.com/microsoft/InnerEye-DeepLearning,MIT License,Python,46
64737d06475ff29e8f54a887,https://github.com/microsoft/GroupCacheDotNet,MIT License,C#,209
64737ddf475ff29e8f54a8aa,https://github.com/apache/fluo-examples,Apache License 2.0,Java,17
64736154475ff29e8f54a84d,https://github.com/apache/incubator-nemo,Apache License 2.0,Java,234
64735e61475ff29e8f54a843,https://github.com/microsoft/task_oriented_dialogue_as_dataflow_synthesis,MIT License,Python,2
64737cc6475ff29e8f54a87e,https://github.com/apache/commons-geometry,Apache License 2.0,Java,161
64737c55475ff29e8f54a87c,https://github.com/apache/manifoldcf-integration-solr-7.x,Apache License 2.0,Java,16
64737d9c475ff29e8f54a89c,https://github.com/microsoft/electionguard-cpp,MIT License,C++,58
64737d5a475ff29e8f54a88f,https://github.com/microsoft/media-foundation,MIT License,PowerShell,249
6473775e475ff29e8f54a855,https://github.com/microsoft/knowledge-extraction-recipes-forms,MIT License,Jupyter Notebook,331
6473417b475ff29e8f54a832,https://github.com/microsoft/AuthJanitor,MIT License,C#,3
6473802c475ff29e8f54a8d2,https://github.com/apache/sling-org-apache-sling-feature-resolver,Apache License 2.0,Java,24
64737e0b475ff29e8f54a8b0,https://github.com/microsoft/Microsoft-UI-UIAutomation,MIT License,C++,109
64738002475ff29e8f54a8cc,https://github.com/microsoft/ptgnn,MIT License,Python,330
64737f58475ff29e8f54a8c0,https://github.com/apache/sling-org-apache-sling-feature-analyser,Apache License 2.0,Java,29
64738052475ff29e8f54a8db,https://github.com/apache/sling-slingfeature-maven-plugin,Apache License 2.0,Java,2
64738026475ff29e8f54a8d0,https://github.com/apache/sling-org-apache-sling-feature-launcher,Apache License 2.0,Java,1
64737f79475ff29e8f54a8ca,https://github.com/microsoft/onnxruntime-training-examples,MIT License,C++,5
6473805e475ff29e8f54a8df,https://github.com/microsoft/bing-wordpress-url-submission-plugin,GNU General Public License v2.0,PHP,17
647386f8475ff29e8f54a8f6,https://github.com/apache/datasketches-cpp,Apache License 2.0,C++,4
647ac6eaabf7fef157a1f58f,https://github.com/microsoft/lage,MIT License,JavaScript,125
647adaedabf7fef157a1f596,https://github.com/apache/dubbo-hessian-lite,Apache License 2.0,Java,3
647ae442abf7fef157a1f5bf,https://github.com/apache/directory-scimple,Apache License 2.0,Java,76
647ae040abf7fef157a1f5ae,https://github.com/apache/incubator-warble-server,Apache License 2.0,CoffeeScript,2
647ae670abf7fef157a1f5e8,https://github.com/apache/incubator-hugegraph-commons,Apache License 2.0,Java,283
647ae0c0abf7fef157a1f5b0,https://github.com/microsoft/batch-processing-kit,MIT License,Python,328
647adb38abf7fef157a1f5a5,https://github.com/microsoft/microsoft-bonsai-api,MIT License,Jupyter Notebook,33
647ae485abf7fef157a1f5cc,https://github.com/apache/sling-org-apache-sling-app-cms,Apache License 2.0,Java,2
647aea77abf7fef157a1f602,https://github.com/apache/db-jdo,Apache License 2.0,Java,147
647aeaffabf7fef157a1f608,https://github.com/microsoft/QuantumEllipticCurves,MIT License,Q#,256
647ae49dabf7fef157a1f5ce,https://github.com/apache/dubbo-php-framework,Apache License 2.0,PHP,8
647ae454abf7fef157a1f5c2,https://github.com/microsoft/build20AcceleratedSpark,MIT License,Jupyter Notebook,8
647aea9eabf7fef157a1f606,https://github.com/apache/tcl-rivet,Apache License 2.0,C,70
647aeccdabf7fef157a1f620,https://github.com/microsoft/jacdac-c,MIT License,C,568
647aecd4abf7fef157a1f622,https://github.com/apache/hbase-operator-tools,Apache License 2.0,Java,11
647b09edabf7fef157a1f635,https://github.com/microsoft/ORBIT-Dataset,MIT License,Python,34
647b144fabf7fef157a1f682,https://github.com/apache/ambari-logsearch,Apache License 2.0,Java,241
647aec41abf7fef157a1f618,https://github.com/microsoft/ANCE,MIT License,Python,636
647aec50abf7fef157a1f61c,https://github.com/apache/hbase-connectors,Apache License 2.0,Scala,30
647b09a3abf7fef157a1f62f,https://github.com/microsoft/DeBERTa,MIT License,Python,1
647b0beeabf7fef157a1f648,https://github.com/microsoft/Dynamics-365-FastTrack-Implementation-Assets,MIT License,Jupyter Notebook,23
647b1027abf7fef157a1f661,https://github.com/microsoft/secmgmt-open-powershell,MIT License,C#,46
647aececabf7fef157a1f628,https://github.com/microsoft/opendatacloud,MIT License,C#,2
647b097cabf7fef157a1f62d,https://github.com/apache/ignite-teamcity-bot,Apache License 2.0,Java,7
647b13f3abf7fef157a1f680,https://github.com/microsoft/genalog,MIT License,Jupyter Notebook,6
647b1566abf7fef157a1f68a,https://github.com/microsoft/CodeBERT,MIT License,Python,1215
647b146cabf7fef157a1f686,https://github.com/apache/ambari-infra,Apache License 2.0,Java,33
647b4314abf7fef157a1f6e0,https://github.com/apache/sling-org-apache-sling-feature-extension-apiregions,Apache License 2.0,Java,7
647b436fabf7fef157a1f6e8,https://github.com/apache/incubator-milagro-crypto-js,Apache License 2.0,JavaScript,4
647b1a69abf7fef157a1f6a4,https://github.com/microsoft/InnerEye-CreateDataset,MIT License,C#,3
647b4339abf7fef157a1f6e4,https://github.com/microsoft/Bringing-Old-Photos-Back-to-Life,MIT License,Python,18
647b215eabf7fef157a1f6c1,https://github.com/microsoft/Windows-IoT-Samples,MIT License,C++,57
647b1ac2abf7fef157a1f6b4,https://github.com/apache/rocketmq-spring,Apache License 2.0,Java,2
647b42edabf7fef157a1f6d6,https://github.com/apache/pulsar-manager,Apache License 2.0,Vue,47
647b2162abf7fef157a1f6c3,https://github.com/apache/sling-org-apache-sling-scripting-sightly-runtime,Apache License 2.0,Java,2
647b4321abf7fef157a1f6e2,https://github.com/apache/pulsar-dotpulsar,Apache License 2.0,C#,12
647b5023abf7fef157a1f707,https://github.com/apache/groovy-website,Apache License 2.0,Groovy,1306
647b4d0cabf7fef157a1f701,https://github.com/apache/geode-benchmarks,Apache License 2.0,Java,3
647b56d5abf7fef157a1f726,https://github.com/microsoft/PowerApps-Language-Tooling,MIT License,C#,18
647b5597abf7fef157a1f720,https://github.com/apache/servicecomb-saga-actuator,Apache License 2.0,Java,26
647b588dabf7fef157a1f734,https://github.com/apache/dubbo-go-hessian2,Apache License 2.0,Go,1
647b5756abf7fef157a1f731,https://github.com/apache/cassandra-sidecar,Apache License 2.0,Java,21
647b5968abf7fef157a1f73f,https://github.com/microsoft/infersharp,MIT License,C#,4
647b5958abf7fef157a1f73b,https://github.com/microsoft/intrinsic-private-sgd,MIT License,Python,1
647b7705abf7fef157a1f74e,https://github.com/microsoft/responsible-ai-toolbox,MIT License,TypeScript,911
647b5949abf7fef157a1f739,https://github.com/apache/phoenix-connectors,Apache License 2.0,Java,67
647b5988abf7fef157a1f741,https://github.com/apache/aries-journaled-events,Apache License 2.0,Java,11
647b7a03abf7fef157a1f765,https://github.com/apache/incubator-baremaps,Apache License 2.0,Java,6
647b8b21abf7fef157a1f798,https://github.com/microsoft/fastseq,MIT License,Python,42
647b9e79abf7fef157a1f7e7,https://github.com/microsoft/TelemetryLogsGeneratorAndBenchmark,MIT License,C#,60
647ba899abf7fef157a1f80c,https://github.com/microsoft/voxelpose-pytorch,MIT License,Python,1
647b9aadabf7fef157a1f7b7,https://github.com/microsoft/devicescript-esp32,MIT License,C,6
647b9c09abf7fef157a1f7cd,https://github.com/apache/airavata-custos,Apache License 2.0,Python,1479
647b8ae2abf7fef157a1f793,https://github.com/apache/mina-vysper,Apache License 2.0,Java,815
647b82e5abf7fef157a1f781,https://github.com/apache/mina-ftpserver,Apache License 2.0,Java,421
647ba0e7abf7fef157a1f7fc,https://github.com/apache/dolphinscheduler,Apache License 2.0,Java,511
647b9af4abf7fef157a1f7b9,https://github.com/apache/commons-skin,Apache License 2.0,JavaScript,16
647b9cbfabf7fef157a1f7d6,https://github.com/apache/camel-k-runtime,Apache License 2.0,Java,2
647ba1f1abf7fef157a1f803,https://github.com/microsoft/CSS_SQL_Networking_Tools,MIT License,C#,41
647b9eddabf7fef157a1f7e9,https://github.com/apache/servicecomb-samples,Apache License 2.0,Java,30
647b9f57abf7fef157a1f7f1,https://github.com/microsoft/MixedReality-Unreal-KippysEscape,MIT License,C++,2
647b9b67abf7fef157a1f7cb,https://github.com/microsoft/PSRule.Rules.GitHub,MIT License,C#,3
647b8ebfabf7fef157a1f7a0,https://github.com/microsoft/OAT,MIT License,C#,1
647b7a0cabf7fef157a1f769,https://github.com/apache/jclouds-examples,Apache License 2.0,Java,4
647ba882abf7fef157a1f80a,https://github.com/apache/sling-org-apache-sling-feature-cpconverter,Apache License 2.0,Java,8
647b88a1abf7fef157a1f78b,https://github.com/microsoft/privGAN,MIT License,Jupyter Notebook,2
647b9e62abf7fef157a1f7e1,https://github.com/microsoft/onefuzz,MIT License,Rust,5
647b7a19abf7fef157a1f76b,https://github.com/microsoft/BackwardCompatibilityML,MIT License,HTML,6
647ba99dabf7fef157a1f810,https://github.com/microsoft/SNR,MIT License,Jupyter Notebook,376
647b7a70abf7fef157a1f777,https://github.com/apache/flex-radii8,Apache License 2.0,ActionScript,383
647b9e3aabf7fef157a1f7dd,https://github.com/microsoft/restler-fuzzer,MIT License,Python,1637
647bafdeabf7fef157a1f841,https://github.com/apache/sling-org-apache-sling-distribution-journal-kafka,Apache License 2.0,Java,14
647bad1babf7fef157a1f824,https://github.com/microsoft/win_pmu,MIT License,C,77
647bab9fabf7fef157a1f818,https://github.com/apache/incubator-tuweni,Apache License 2.0,Java,341
647bb2d1abf7fef157a1f851,https://github.com/apache/sling-org-apache-sling-distribution-journal-it,Apache License 2.0,Java,326
647bb626abf7fef157a1f865,https://github.com/microsoft/Dynamics365-CustomerInsights-Client-Libraries,MIT License,JavaScript,528
647ba9b2abf7fef157a1f812,https://github.com/apache/aries-cdi,Apache License 2.0,Java,21
647baff2abf7fef157a1f845,https://github.com/apache/sling-org-apache-sling-distribution-journal,Apache License 2.0,Java,25
647bb6feabf7fef157a1f86c,https://github.com/apache/netbeans-webskin,Apache License 2.0,JavaScript,50
647bb828abf7fef157a1f883,https://github.com/microsoft/CognitiveServicesLanguageUtilities,MIT License,C#,4
647bb3e7abf7fef157a1f85b,https://github.com/apache/db-jdo-site,Apache License 2.0,HTML,6
647bb42eabf7fef157a1f863,https://github.com/apache/hbase-filesystem,Apache License 2.0,Java,2
647bacc2abf7fef157a1f822,https://github.com/apache/dubbo-getty,Apache License 2.0,Go,26
647ba9faabf7fef157a1f814,https://github.com/microsoft/RecursiveExtractor,MIT License,C#,39
647bb7a8abf7fef157a1f875,https://github.com/microsoft/streamer,MIT License,TypeScript,12
647bad6babf7fef157a1f82d,https://github.com/apache/apisix,Apache License 2.0,Lua,19
647bb841abf7fef157a1f885,https://github.com/microsoft/customvision-tfjs-node,MIT License,JavaScript,6
647bbbf0abf7fef157a1f8be,https://github.com/apache/rocketmq-ons,Apache License 2.0,Java,71
647bbba9abf7fef157a1f8ba,https://github.com/microsoft/FLAML,MIT License,Jupyter Notebook,99
647bbb47abf7fef157a1f8ae,https://github.com/apache/rocketmq-exporter,Apache License 2.0,Java,5
647bbf0babf7fef157a1f8ce,https://github.com/apache/solr-operator,Apache License 2.0,Go,397
647bb8bdabf7fef157a1f88d,https://github.com/apache/geronimo-batchee,Apache License 2.0,Java,541
647bbb16abf7fef157a1f89c,https://github.com/apache/incubator-streampark,Apache License 2.0,Java,47
647bc0e8abf7fef157a1f8d9,https://github.com/apache/camel-quarkus,Apache License 2.0,Java,225
647bbb4fabf7fef157a1f8b0,https://github.com/microsoft/Audio-Manager-for-Unity,MIT License,C#,4
647bba87abf7fef157a1f890,https://github.com/microsoft/qlib,MIT License,Python,190
647bc113abf7fef157a1f8df,https://github.com/apache/airavata-mft,Apache License 2.0,Java,93
647bcc77abf7fef157a1f8f7,https://github.com/apache/causeway-app-demo,Apache License 2.0,Java,2
647bccaeabf7fef157a1f8fb,https://github.com/microsoft/Guan,MIT License,C#,33
647be7e5abf7fef157a1f908,https://github.com/apache/incubator-teaclave,Apache License 2.0,Rust,1836
647be8d5abf7fef157a1f920,https://github.com/microsoft/Dynamics-365-Fraud-Protection-ManualReview,MIT License,TypeScript,5
647bea77abf7fef157a1f93f,https://github.com/apache/rocketmq-ons-cpp,Apache License 2.0,C++,43
647be91aabf7fef157a1f928,https://github.com/microsoft/qlib-server,MIT License,Python,4
647be7f3abf7fef157a1f90c,https://github.com/microsoft/Dynamics-AX-Payroll-US,MIT License,C#,3
647beb5aabf7fef157a1f941,https://github.com/apache/incubator-kvrocks,Apache License 2.0,C++,474
647bebf1abf7fef157a1f948,https://github.com/microsoft/DistrOpt,MIT License,C++,1
647becababf7fef157a1f94a,https://github.com/apache/security-vulnogram,MIT License,JavaScript,2
647bf18babf7fef157a1f966,https://github.com/microsoft/aragog,MIT License,C++,223
647bed19abf7fef157a1f952,https://github.com/apache/cassandra-diff,Apache License 2.0,Java,26
647becd9abf7fef157a1f94e,https://github.com/microsoft/omnichannel-chat-sdk,MIT License,TypeScript,122
647bf08aabf7fef157a1f95b,https://github.com/microsoft/onnx-server-openenclave,MIT License,C,4
647bebe9abf7fef157a1f946,https://github.com/apache/mxnet-ci,Apache License 2.0,Python,9
647bfbc3abf7fef157a1f977,https://github.com/apache/maven-mvnd,Apache License 2.0,Java,44
647c089babf7fef157a1f995,https://github.com/apache/any23-server,Apache License 2.0,Java,2
647c3ee9abf7fef157a1fa08,https://github.com/apache/fineract-cn-interoperation,Apache License 2.0,Java,1
647c3698abf7fef157a1f9d5,https://github.com/apache/ws-wss4j,Apache License 2.0,Java,126
647c3f70abf7fef157a1fa18,https://github.com/microsoft/playwright-java,Apache License 2.0,Java,25
647c55ebabf7fef157a1fa36,https://github.com/microsoft/asconnect,MIT License,Python,1
647c0e7eabf7fef157a1f9a7,https://github.com/apache/cassandra-website,Apache License 2.0,CSS,1
647c5c1aabf7fef157a1fa3e,https://github.com/apache/xerces-c,Apache License 2.0,C++,2270
647c5d8cabf7fef157a1fa46,https://github.com/apache/rocketmq-connect,Apache License 2.0,Java,855
647c040aabf7fef157a1f985,https://github.com/microsoft/onefuzz-samples,MIT License,,12
647c2f60abf7fef157a1f9b6,https://github.com/apache/archiva-components,Apache License 2.0,Java,26
